Gene stable ID version	Gene stable ID	HGNC symbol	HGNC ID	Gene name	Gene description
ENSG00000162643.14	ENSG00000162643	DNAI3	HGNC:30711	DNAI3	dynein axonemal intermediate chain 3 
ENSG00000162645.14	ENSG00000162645	GBP2	HGNC:4183	GBP2	guanylate binding protein 2 
ENSG00000162650.18	ENSG00000162650	ATXN7L2	HGNC:28713	ATXN7L2	ataxin 7 like 2 
ENSG00000162654.10	ENSG00000162654	GBP4	HGNC:20480	GBP4	guanylate binding protein 4 
ENSG00000162664.18	ENSG00000162664	ZNF326	HGNC:14104	ZNF326	zinc finger protein 326 
ENSG00000162669.16	ENSG00000162669	HFM1	HGNC:20193	HFM1	helicase for meiosis 1 
ENSG00000162670.12	ENSG00000162670	BRINP3	HGNC:22393	BRINP3	BMP/retinoic acid inducible neural specific 3 
ENSG00000162676.14	ENSG00000162676	GFI1	HGNC:4237	GFI1	growth factor independent 1 transcriptional repressor 
ENSG00000162687.19	ENSG00000162687	KCNT2	HGNC:18866	KCNT2	potassium sodium-activated channel subfamily T member 2 
ENSG00000162688.18	ENSG00000162688	AGL	HGNC:321	AGL	"amylo-alpha-1,6-glucosidase and 4-alpha-glucanotransferase "
ENSG00000162692.13	ENSG00000162692	VCAM1	HGNC:12663	VCAM1	vascular cell adhesion molecule 1 
ENSG00000162694.15	ENSG00000162694	EXTL2	HGNC:3516	EXTL2	exostosin like glycosyltransferase 2 
ENSG00000162695.14	ENSG00000162695	SLC30A7	HGNC:19306	SLC30A7	solute carrier family 30 member 7 
ENSG00000162702.9	ENSG00000162702	ZNF281	HGNC:13075	ZNF281	zinc finger protein 281 
ENSG00000162704.16	ENSG00000162704	ARPC5	HGNC:708	ARPC5	actin related protein 2/3 complex subunit 5 
ENSG00000162706.14	ENSG00000162706	CADM3	HGNC:17601	CADM3	cell adhesion molecule 3 
ENSG00000162711.20	ENSG00000162711	NLRP3	HGNC:16400	NLRP3	NLR family pyrin domain containing 3 
ENSG00000162714.14	ENSG00000162714	ZNF496	HGNC:23713	ZNF496	zinc finger protein 496 
ENSG00000162722.9	ENSG00000162722	TRIM58	HGNC:24150	TRIM58	tripartite motif containing 58 
ENSG00000162723.10	ENSG00000162723	SLAMF9	HGNC:18430	SLAMF9	SLAM family member 9 
ENSG00000162729.15	ENSG00000162729	IGSF8	HGNC:17813	IGSF8	immunoglobulin superfamily member 8 
ENSG00000162733.20	ENSG00000162733	DDR2	HGNC:2731	DDR2	discoidin domain receptor tyrosine kinase 2 
ENSG00000162734.14	ENSG00000162734	PEA15	HGNC:8822	PEA15	proliferation and apoptosis adaptor protein 15 
ENSG00000162735.20	ENSG00000162735	PEX19	HGNC:9713	PEX19	peroxisomal biogenesis factor 19 
ENSG00000162736.19	ENSG00000162736	NCSTN	HGNC:17091	NCSTN	nicastrin 
ENSG00000162738.8	ENSG00000162738	VANGL2	HGNC:15511	VANGL2	VANGL planar cell polarity protein 2 
ENSG00000162739.15	ENSG00000162739	SLAMF6	HGNC:21392	SLAMF6	SLAM family member 6 
ENSG00000162745.11	ENSG00000162745	OLFML2B	HGNC:24558	OLFML2B	olfactomedin like 2B 
ENSG00000162746.15	ENSG00000162746	FCRLB	HGNC:26431	FCRLB	Fc receptor like B 
ENSG00000162747.14	ENSG00000162747	FCGR3B	HGNC:3620	FCGR3B	Fc gamma receptor IIIb 
ENSG00000162755.15	ENSG00000162755	KLHDC9	HGNC:28489	KLHDC9	kelch domain containing 9 
ENSG00000162757.5	ENSG00000162757	C1orf74	HGNC:26319	C1orf74	chromosome 1 open reading frame 74 
ENSG00000162761.14	ENSG00000162761	LMX1A	HGNC:6653	LMX1A	LIM homeobox transcription factor 1 alpha 
ENSG00000162769.14	ENSG00000162769	FLVCR1	HGNC:24682	FLVCR1	FLVCR choline and heme transporter 1 
ENSG00000162772.19	ENSG00000162772	ATF3	HGNC:785	ATF3	activating transcription factor 3 
ENSG00000162775.17	ENSG00000162775	RBM15	HGNC:14959	RBM15	RNA binding motif protein 15 
ENSG00000162777.18	ENSG00000162777	DENND2D	HGNC:26192	DENND2D	DENN domain containing 2D 
ENSG00000162779.22	ENSG00000162779	AXDND1	HGNC:26564	AXDND1	axonemal dynein light chain domain containing 1 
ENSG00000162782.17	ENSG00000162782	TDRD5	HGNC:20614	TDRD5	tudor domain containing 5 
ENSG00000162783.11	ENSG00000162783	IER5	HGNC:5393	IER5	immediate early response 5 
ENSG00000162804.16	ENSG00000162804	SNED1	HGNC:24696	SNED1	"sushi, nidogen and EGF like domains 1 "
ENSG00000162813.19	ENSG00000162813	BPNT1	HGNC:1096	BPNT1	"3'(2'), 5'-bisphosphate nucleotidase 1 "
ENSG00000162814.12	ENSG00000162814	SPATA17	HGNC:25184	SPATA17	spermatogenesis associated 17 
ENSG00000162817.7	ENSG00000162817	C1orf115	HGNC:25873	C1orf115	chromosome 1 open reading frame 115 
ENSG00000162819.13	ENSG00000162819	BROX	HGNC:26512	BROX	BRO1 domain and CAAX motif containing 
ENSG00000162825.18	ENSG00000162825	NBPF20	HGNC:32000	NBPF20	NBPF member 20 
ENSG00000162836.13	ENSG00000162836	ACP6	HGNC:29609	ACP6	"acid phosphatase 6, lysophosphatidic "
ENSG00000162843.18	ENSG00000162843	WDR64	HGNC:26570	WDR64	WD repeat domain 64 
ENSG00000162849.16	ENSG00000162849	KIF26B	HGNC:25484	KIF26B	kinesin family member 26B 
ENSG00000162851.9	ENSG00000162851	TFB2M	HGNC:18559	TFB2M	"transcription factor B2, mitochondrial "
ENSG00000162852.15	ENSG00000162852	CNST	HGNC:26486	CNST	"consortin, connexin sorting protein "
ENSG00000162869.17	ENSG00000162869	PPP1R21	HGNC:30595	PPP1R21	protein phosphatase 1 regulatory subunit 21 
ENSG00000162873.16	ENSG00000162873	KLHDC8A	HGNC:25573	KLHDC8A	kelch domain containing 8A 
ENSG00000162877.13	ENSG00000162877	PM20D1	HGNC:26518	PM20D1	peptidase M20 domain containing 1 
ENSG00000162878.14	ENSG00000162878	PKDCC	HGNC:25123	PKDCC	"protein kinase domain containing, cytoplasmic "
ENSG00000162881.7	ENSG00000162881	OXER1	HGNC:24884	OXER1	oxoeicosanoid receptor 1 
ENSG00000162882.16	ENSG00000162882	HAAO	HGNC:4796	HAAO	"3-hydroxyanthranilate 3,4-dioxygenase "
ENSG00000162885.15	ENSG00000162885	B3GALNT2	HGNC:28596	B3GALNT2	"beta-1,3-N-acetylgalactosaminyltransferase 2 "
ENSG00000162888.4	ENSG00000162888	IKBKE-AS1	HGNC:32061	IKBKE-AS1	IKBKE antisense RNA 1 
ENSG00000162889.12	ENSG00000162889	MAPKAPK2	HGNC:6887	MAPKAPK2	MAPK activated protein kinase 2 
ENSG00000162891.11	ENSG00000162891	IL20	HGNC:6002	IL20	interleukin 20 
ENSG00000162892.16	ENSG00000162892	IL24	HGNC:11346	IL24	interleukin 24 
ENSG00000162894.13	ENSG00000162894	FCMR	HGNC:14315	FCMR	Fc mu receptor 
ENSG00000162896.7	ENSG00000162896	PIGR	HGNC:8968	PIGR	polymeric immunoglobulin receptor 
ENSG00000162909.19	ENSG00000162909	CAPN2	HGNC:1479	CAPN2	calpain 2 
ENSG00000162910.20	ENSG00000162910	MRPL55	HGNC:16686	MRPL55	mitochondrial ribosomal protein L55 
ENSG00000162913.10	ENSG00000162913	OBSCN-AS1	HGNC:32047	OBSCN-AS1	OBSCN antisense RNA 1 
ENSG00000162923.18	ENSG00000162923	WDR26	HGNC:21208	WDR26	WD repeat domain 26 
ENSG00000162924.17	ENSG00000162924	REL	HGNC:9954	REL	"REL proto-oncogene, NF-kB subunit "
ENSG00000162927.16	ENSG00000162927	PUS10	HGNC:26505	PUS10	pseudouridine synthase 10 
ENSG00000162928.10	ENSG00000162928	PEX13	HGNC:8855	PEX13	peroxisomal biogenesis factor 13 
ENSG00000162929.15	ENSG00000162929	SANBR	HGNC:29387	SANBR	SANT and BTB domain regulator of CSR 
ENSG00000162931.13	ENSG00000162931	TRIM17	HGNC:13430	TRIM17	tripartite motif containing 17 
ENSG00000162944.12	ENSG00000162944	RFTN2	HGNC:26402	RFTN2	raftlin family member 2 
ENSG00000162946.24	ENSG00000162946	DISC1	HGNC:2888	DISC1	DISC1 scaffold protein 
ENSG00000162949.17	ENSG00000162949	CAPN13	HGNC:16663	CAPN13	calpain 13 
ENSG00000162959.15	ENSG00000162959	MEMO1	HGNC:14014	MEMO1	mediator of cell motility 1 
ENSG00000162961.15	ENSG00000162961	DPY30	HGNC:24590	DPY30	dpy-30 histone methyltransferase complex regulatory subunit 
ENSG00000162971.12	ENSG00000162971	TYW5	HGNC:26754	TYW5	tRNA-yW synthesizing protein 5 
ENSG00000162972.11	ENSG00000162972	MAIP1	HGNC:26198	MAIP1	matrix AAA peptidase interacting protein 1 
ENSG00000162975.6	ENSG00000162975	KCNF1	HGNC:6246	KCNF1	potassium voltage-gated channel modifier subfamily F member 1 
ENSG00000162976.13	ENSG00000162976	SLC66A3	HGNC:28503	SLC66A3	solute carrier family 66 member 3 
ENSG00000162980.18	ENSG00000162980	ARL5A	HGNC:696	ARL5A	ARF like GTPase 5A 
ENSG00000162981.15	ENSG00000162981	LRATD1	HGNC:20743	LRATD1	LRAT domain containing 1 
ENSG00000162989.5	ENSG00000162989	KCNJ3	HGNC:6264	KCNJ3	potassium inwardly rectifying channel subfamily J member 3 
ENSG00000162994.17	ENSG00000162994	CLHC1	HGNC:26453	CLHC1	clathrin heavy chain linker domain containing 1 
ENSG00000162997.16	ENSG00000162997	PRORSD1P	HGNC:34379	PRORSD1P	"prolyl-tRNA synthetase associated domain containing 1, pseudogene "
ENSG00000162998.6	ENSG00000162998	FRZB	HGNC:3959	FRZB	frizzled related protein 
ENSG00000162999.13	ENSG00000162999	DUSP19	HGNC:18894	DUSP19	dual specificity phosphatase 19 
ENSG00000163001.13	ENSG00000163001	CFAP36	HGNC:30540	CFAP36	cilia and flagella associated protein 36 
ENSG00000163002.14	ENSG00000163002	NUP35	HGNC:29797	NUP35	nucleoporin 35 
ENSG00000163006.13	ENSG00000163006	CCDC138	HGNC:26531	CCDC138	coiled-coil domain containing 138 
ENSG00000163013.12	ENSG00000163013	FBXO41	HGNC:29409	FBXO41	F-box protein 41 
ENSG00000163016.11	ENSG00000163016	ALMS1P1	HGNC:29586	ALMS1P1	ALMS1 pseudogene 1 
ENSG00000163017.15	ENSG00000163017	ACTG2	HGNC:145	ACTG2	"actin gamma 2, smooth muscle "
ENSG00000163026.12	ENSG00000163026	WDCP	HGNC:26157	WDCP	WD repeat and coiled coil containing 
ENSG00000163029.17	ENSG00000163029	SMC6	HGNC:20466	SMC6	structural maintenance of chromosomes 6 
ENSG00000163032.13	ENSG00000163032	VSNL1	HGNC:12722	VSNL1	visinin like 1 
ENSG00000163040.16	ENSG00000163040	CCDC74A	HGNC:25197	CCDC74A	coiled-coil domain containing 74A 
ENSG00000163041.14	ENSG00000163041	H3-3A	HGNC:4764	H3-3A	H3.3 histone A 
ENSG00000163050.19	ENSG00000163050	COQ8A	HGNC:16812	COQ8A	coenzyme Q8A 
ENSG00000163053.12	ENSG00000163053	SLC16A14	HGNC:26417	SLC16A14	solute carrier family 16 member 14 
ENSG00000163064.7	ENSG00000163064	EN1	HGNC:3342	EN1	engrailed homeobox 1 
ENSG00000163069.14	ENSG00000163069	SGCB	HGNC:10806	SGCB	sarcoglycan beta 
ENSG00000163071.12	ENSG00000163071	SPATA18	HGNC:29579	SPATA18	spermatogenesis associated 18 
ENSG00000163072.17	ENSG00000163072	NOSTRIN	HGNC:20203	NOSTRIN	nitric oxide synthase trafficking 
ENSG00000163075.14	ENSG00000163075	CFAP221	HGNC:33720	CFAP221	cilia and flagella associated protein 221 
ENSG00000163082.11	ENSG00000163082	SGPP2	HGNC:19953	SGPP2	sphingosine-1-phosphate phosphatase 2 
ENSG00000163083.6	ENSG00000163083	INHBB	HGNC:6067	INHBB	inhibin subunit beta B 
ENSG00000163093.13	ENSG00000163093	BBS5	HGNC:970	BBS5	Bardet-Biedl syndrome 5 
ENSG00000163104.19	ENSG00000163104	SMARCAD1	HGNC:18398	SMARCAD1	SNF2 related chromatin remodeling ATPase with DExD box 1 
ENSG00000163106.12	ENSG00000163106	HPGDS	HGNC:17890	HPGDS	hematopoietic prostaglandin D synthase 
ENSG00000163110.16	ENSG00000163110	PDLIM5	HGNC:17468	PDLIM5	PDZ and LIM domain 5 
ENSG00000163116.10	ENSG00000163116	STPG2	HGNC:28712	STPG2	sperm tail PG-rich repeat containing 2 
ENSG00000163121.11	ENSG00000163121	NEURL3	HGNC:25162	NEURL3	neuralized E3 ubiquitin protein ligase 3 
ENSG00000163125.17	ENSG00000163125	RPRD2	HGNC:29039	RPRD2	regulation of nuclear pre-mRNA domain containing 2 
ENSG00000163126.16	ENSG00000163126	ANKRD23	HGNC:24470	ANKRD23	ankyrin repeat domain 23 
ENSG00000163131.13	ENSG00000163131	CTSS	HGNC:2545	CTSS	cathepsin S 
ENSG00000163132.8	ENSG00000163132	MSX1	HGNC:7391	MSX1	msh homeobox 1 
ENSG00000163138.20	ENSG00000163138	PACRGL	HGNC:28442	PACRGL	parkin coregulated like 
ENSG00000163141.21	ENSG00000163141	BNIPL	HGNC:16976	BNIPL	BCL2 interacting protein like 
ENSG00000163145.14	ENSG00000163145	C1QTNF7	HGNC:14342	C1QTNF7	C1q and TNF related 7 
ENSG00000163154.7	ENSG00000163154	TNFAIP8L2	HGNC:26277	TNFAIP8L2	TNF alpha induced protein 8 like 2 
ENSG00000163155.12	ENSG00000163155	LYSMD1	HGNC:32070	LYSMD1	LysM domain containing 1 
ENSG00000163156.13	ENSG00000163156	SCNM1	HGNC:23136	SCNM1	sodium channel modifier 1 
ENSG00000163159.16	ENSG00000163159	VPS72	HGNC:11644	VPS72	vacuolar protein sorting 72 homolog 
ENSG00000163161.15	ENSG00000163161	ERCC3	HGNC:3435	ERCC3	"ERCC excision repair 3, TFIIH core complex helicase subunit "
ENSG00000163162.10	ENSG00000163162	RNF149	HGNC:23137	RNF149	ring finger protein 149 
ENSG00000163166.16	ENSG00000163166	IWS1	HGNC:25467	IWS1	"interacts with SUPT6H, CTD assembly factor 1 "
ENSG00000163170.13	ENSG00000163170	BOLA3	HGNC:24415	BOLA3	bolA family member 3 
ENSG00000163171.9	ENSG00000163171	CDC42EP3	HGNC:16943	CDC42EP3	CDC42 effector protein 3 
ENSG00000163191.7	ENSG00000163191	S100A11	HGNC:10488	S100A11	S100 calcium binding protein A11 
ENSG00000163214.22	ENSG00000163214	DHX57	HGNC:20086	DHX57	DExH-box helicase 57 
ENSG00000163219.12	ENSG00000163219	ARHGAP25	HGNC:28951	ARHGAP25	Rho GTPase activating protein 25 
ENSG00000163220.12	ENSG00000163220	S100A9	HGNC:10499	S100A9	S100 calcium binding protein A9 
ENSG00000163235.17	ENSG00000163235	TGFA	HGNC:11765	TGFA	transforming growth factor alpha 
ENSG00000163239.13	ENSG00000163239	TDRD10	HGNC:25316	TDRD10	tudor domain containing 10 
ENSG00000163249.14	ENSG00000163249	CCNYL1	HGNC:26868	CCNYL1	cyclin Y like 1 
ENSG00000163251.5	ENSG00000163251	FZD5	HGNC:4043	FZD5	frizzled class receptor 5 
ENSG00000163257.13	ENSG00000163257	DCAF16	HGNC:25987	DCAF16	DDB1 and CUL4 associated factor 16 
ENSG00000163273.5	ENSG00000163273	NPPC	HGNC:7941	NPPC	natriuretic peptide C 
ENSG00000163281.13	ENSG00000163281	GNPDA2	HGNC:21526	GNPDA2	glucosamine-6-phosphate deaminase 2 
ENSG00000163291.15	ENSG00000163291	PAQR3	HGNC:30130	PAQR3	progestin and adipoQ receptor family member 3 
ENSG00000163293.13	ENSG00000163293	NIPAL1	HGNC:27194	NIPAL1	NIPA like domain containing 1 
ENSG00000163297.19	ENSG00000163297	ANTXR2	HGNC:21732	ANTXR2	ANTXR cell adhesion molecule 2 
ENSG00000163312.12	ENSG00000163312	HELQ	HGNC:18536	HELQ	"helicase, POLQ like "
ENSG00000163319.12	ENSG00000163319	MRPS18C	HGNC:16633	MRPS18C	mitochondrial ribosomal protein S18C 
ENSG00000163320.13	ENSG00000163320	CGGBP1	HGNC:1888	CGGBP1	CGG triplet repeat binding protein 1 
ENSG00000163322.15	ENSG00000163322	ABRAXAS1	HGNC:25829	ABRAXAS1	"abraxas 1, BRCA1 A complex subunit "
ENSG00000163328.15	ENSG00000163328	GPR155	HGNC:22951	GPR155	G protein-coupled receptor 155 
ENSG00000163331.12	ENSG00000163331	DAPL1	HGNC:21490	DAPL1	death associated protein like 1 
ENSG00000163344.7	ENSG00000163344	PMVK	HGNC:9141	PMVK	phosphomevalonate kinase 
ENSG00000163346.18	ENSG00000163346	PBXIP1	HGNC:21199	PBXIP1	PBX homeobox interacting protein 1 
ENSG00000163347.6	ENSG00000163347	CLDN1	HGNC:2032	CLDN1	claudin 1 
ENSG00000163348.4	ENSG00000163348	PYGO2	HGNC:30257	PYGO2	pygopus family PHD finger 2 
ENSG00000163349.23	ENSG00000163349	HIPK1	HGNC:19006	HIPK1	homeodomain interacting protein kinase 1 
ENSG00000163354.15	ENSG00000163354	DCST2	HGNC:26562	DCST2	DC-STAMP domain containing 2 
ENSG00000163357.11	ENSG00000163357	DCST1	HGNC:26539	DCST1	DC-STAMP domain containing 1 
ENSG00000163359.18	ENSG00000163359	COL6A3	HGNC:2213	COL6A3	collagen type VI alpha 3 chain 
ENSG00000163362.12	ENSG00000163362	INAVA	HGNC:25599	INAVA	innate immunity activator 
ENSG00000163364.13	ENSG00000163364	LINC01116	HGNC:49259	LINC01116	long intergenic non-protein coding RNA 1116 
ENSG00000163374.22	ENSG00000163374	YY1AP1	HGNC:30935	YY1AP1	YY1 associated protein 1 
ENSG00000163376.11	ENSG00000163376	KBTBD8	HGNC:30691	KBTBD8	kelch repeat and BTB domain containing 8 
ENSG00000163378.14	ENSG00000163378	EOGT	HGNC:28526	EOGT	EGF domain specific O-linked N-acetylglucosamine transferase 
ENSG00000163380.17	ENSG00000163380	LMOD3	HGNC:6649	LMOD3	leiomodin 3 
ENSG00000163382.14	ENSG00000163382	NAXE	HGNC:18453	NAXE	NAD(P)HX epimerase 
ENSG00000163389.13	ENSG00000163389	POGLUT1	HGNC:22954	POGLUT1	protein O-glucosyltransferase 1 
ENSG00000163393.14	ENSG00000163393	SLC22A15	HGNC:20301	SLC22A15	solute carrier family 22 member 15 
ENSG00000163395.17	ENSG00000163395	IGFN1	HGNC:24607	IGFN1	immunoglobulin like and fibronectin type III domain containing 1 
ENSG00000163399.17	ENSG00000163399	ATP1A1	HGNC:799	ATP1A1	ATPase Na+/K+ transporting subunit alpha 1 
ENSG00000163406.12	ENSG00000163406	SLC15A2	HGNC:10921	SLC15A2	solute carrier family 15 member 2 
ENSG00000163412.14	ENSG00000163412	EIF4E3	HGNC:31837	EIF4E3	eukaryotic translation initiation factor 4E family member 3 
ENSG00000163428.5	ENSG00000163428	LRRC58	HGNC:26968	LRRC58	leucine rich repeat containing 58 
ENSG00000163430.14	ENSG00000163430	FSTL1	HGNC:3972	FSTL1	follistatin like 1 
ENSG00000163431.15	ENSG00000163431	LMOD1	HGNC:6647	LMOD1	leiomodin 1 
ENSG00000163435.16	ENSG00000163435	ELF3	HGNC:3318	ELF3	E74 like ETS transcription factor 3 
ENSG00000163444.13	ENSG00000163444	TMEM183A	HGNC:20173	TMEM183A	transmembrane protein 183A 
ENSG00000163449.12	ENSG00000163449	TMEM169	HGNC:25130	TMEM169	transmembrane protein 169 
ENSG00000163453.12	ENSG00000163453	IGFBP7	HGNC:5476	IGFBP7	insulin like growth factor binding protein 7 
ENSG00000163462.19	ENSG00000163462	TRIM46	HGNC:19019	TRIM46	tripartite motif containing 46 
ENSG00000163463.14	ENSG00000163463	KRTCAP2	HGNC:28942	KRTCAP2	keratinocyte associated protein 2 
ENSG00000163464.8	ENSG00000163464	CXCR1	HGNC:6026	CXCR1	C-X-C motif chemokine receptor 1 
ENSG00000163466.17	ENSG00000163466	ARPC2	HGNC:705	ARPC2	actin related protein 2/3 complex subunit 2 
ENSG00000163467.13	ENSG00000163467	TSACC	HGNC:30636	TSACC	TSSK6 activating cochaperone 
ENSG00000163468.16	ENSG00000163468	CCT3	HGNC:1616	CCT3	chaperonin containing TCP1 subunit 3 
ENSG00000163472.20	ENSG00000163472	TMEM79	HGNC:28196	TMEM79	transmembrane protein 79 
ENSG00000163479.15	ENSG00000163479	SSR2	HGNC:11324	SSR2	signal sequence receptor subunit 2 
ENSG00000163481.9	ENSG00000163481	RNF25	HGNC:14662	RNF25	ring finger protein 25 
ENSG00000163482.13	ENSG00000163482	STK36	HGNC:17209	STK36	serine/threonine kinase 36 
ENSG00000163485.19	ENSG00000163485	ADORA1	HGNC:262	ADORA1	adenosine A1 receptor 
ENSG00000163491.19	ENSG00000163491	NEK10	HGNC:18592	NEK10	NIMA related kinase 10 
ENSG00000163492.17	ENSG00000163492	CCDC141	HGNC:26821	CCDC141	coiled-coil domain containing 141 
ENSG00000163507.16	ENSG00000163507	CIP2A	HGNC:29302	CIP2A	cellular inhibitor of PP2A 
ENSG00000163508.13	ENSG00000163508	EOMES	HGNC:3372	EOMES	eomesodermin 
ENSG00000163510.15	ENSG00000163510	CWC22	HGNC:29322	CWC22	CWC22 spliceosome associated protein homolog 
ENSG00000163512.15	ENSG00000163512	AZI2	HGNC:24002	AZI2	5-azacytidine induced 2 
ENSG00000163513.21	ENSG00000163513	TGFBR2	HGNC:11773	TGFBR2	transforming growth factor beta receptor 2 
ENSG00000163516.15	ENSG00000163516	ANKZF1	HGNC:25527	ANKZF1	ankyrin repeat and zinc finger peptidyl tRNA hydrolase 1 
ENSG00000163517.16	ENSG00000163517	HDAC11	HGNC:19086	HDAC11	histone deacetylase 11 
ENSG00000163519.14	ENSG00000163519	TRAT1	HGNC:30698	TRAT1	T cell receptor associated transmembrane adaptor 1 
ENSG00000163520.15	ENSG00000163520	FBLN2	HGNC:3601	FBLN2	fibulin 2 
ENSG00000163521.17	ENSG00000163521	GLB1L	HGNC:28129	GLB1L	galactosidase beta 1 like 
ENSG00000163527.12	ENSG00000163527	STT3B	HGNC:30611	STT3B	STT3 oligosaccharyltransferase complex catalytic subunit B 
ENSG00000163528.14	ENSG00000163528	CHCHD4	HGNC:26467	CHCHD4	coiled-coil-helix-coiled-coil-helix domain containing 4 
ENSG00000163531.18	ENSG00000163531	NFASC	HGNC:29866	NFASC	neurofascin 
ENSG00000163534.17	ENSG00000163534	FCRL1	HGNC:18509	FCRL1	Fc receptor like 1 
ENSG00000163535.19	ENSG00000163535	SGO2	HGNC:30812	SGO2	shugoshin 2 
ENSG00000163536.14	ENSG00000163536	SERPINI1	HGNC:8943	SERPINI1	serpin family I member 1 
ENSG00000163539.20	ENSG00000163539	CLASP2	HGNC:17078	CLASP2	cytoplasmic linker associated protein 2 
ENSG00000163541.13	ENSG00000163541	SUCLG1	HGNC:11449	SUCLG1	succinate-CoA ligase GDP/ADP-forming subunit alpha 
ENSG00000163545.11	ENSG00000163545	NUAK2	HGNC:29558	NUAK2	NUAK family kinase 2 
ENSG00000163554.15	ENSG00000163554	SPTA1	HGNC:11272	SPTA1	"spectrin alpha, erythrocytic 1 "
ENSG00000163558.14	ENSG00000163558	PRKCI	HGNC:9404	PRKCI	protein kinase C iota 
ENSG00000163563.9	ENSG00000163563	MNDA	HGNC:7183	MNDA	myeloid cell nuclear differentiation antigen 
ENSG00000163564.15	ENSG00000163564	PYHIN1	HGNC:28894	PYHIN1	pyrin and HIN domain family member 1 
ENSG00000163565.21	ENSG00000163565	IFI16	HGNC:5395	IFI16	interferon gamma inducible protein 16 
ENSG00000163568.18	ENSG00000163568	AIM2	HGNC:357	AIM2	absent in melanoma 2 
ENSG00000163576.18	ENSG00000163576	EFHB	HGNC:26330	EFHB	EF-hand domain family member B 
ENSG00000163577.9	ENSG00000163577	EIF5A2	HGNC:3301	EIF5A2	eukaryotic translation initiation factor 5A2 
ENSG00000163584.19	ENSG00000163584	RPL22L1	HGNC:27610	RPL22L1	ribosomal protein L22 like 1 
ENSG00000163590.14	ENSG00000163590	PPM1L	HGNC:16381	PPM1L	"protein phosphatase, Mg2+/Mn2+ dependent 1L "
ENSG00000163596.18	ENSG00000163596	ICA1L	HGNC:14442	ICA1L	islet cell autoantigen 1 like 
ENSG00000163597.18	ENSG00000163597	SNHG16	HGNC:44352	SNHG16	small nucleolar RNA host gene 16 
ENSG00000163599.18	ENSG00000163599	CTLA4	HGNC:2505	CTLA4	cytotoxic T-lymphocyte associated protein 4 
ENSG00000163600.14	ENSG00000163600	ICOS	HGNC:5351	ICOS	inducible T cell costimulator 
ENSG00000163602.12	ENSG00000163602	RYBP	HGNC:10480	RYBP	RING1 and YY1 binding protein 
ENSG00000163605.16	ENSG00000163605	PPP4R2	HGNC:18296	PPP4R2	protein phosphatase 4 regulatory subunit 2 
ENSG00000163606.11	ENSG00000163606	CD200R1	HGNC:24235	CD200R1	CD200 receptor 1 
ENSG00000163607.19	ENSG00000163607	GTPBP8	HGNC:25007	GTPBP8	GTP binding protein 8 
ENSG00000163608.16	ENSG00000163608	NEPRO	HGNC:24496	NEPRO	nucleolus and neural progenitor protein 
ENSG00000163611.12	ENSG00000163611	SPICE1	HGNC:25083	SPICE1	spindle and centriole associated protein 1 
ENSG00000163617.12	ENSG00000163617	CCDC191	HGNC:29272	CCDC191	coiled-coil domain containing 191 
ENSG00000163618.19	ENSG00000163618	CADPS	HGNC:1426	CADPS	calcium dependent secretion activator 
ENSG00000163623.10	ENSG00000163623	NKX6-1	HGNC:7839	NKX6-1	NK6 homeobox 1 
ENSG00000163624.7	ENSG00000163624	CDS1	HGNC:1800	CDS1	CDP-diacylglycerol synthase 1 
ENSG00000163625.17	ENSG00000163625	WDFY3	HGNC:20751	WDFY3	WD repeat and FYVE domain containing 3 
ENSG00000163626.18	ENSG00000163626	COX18	HGNC:26801	COX18	cytochrome c oxidase assembly factor COX18 
ENSG00000163629.14	ENSG00000163629	PTPN13	HGNC:9646	PTPN13	protein tyrosine phosphatase non-receptor type 13 
ENSG00000163631.20	ENSG00000163631	ALB	HGNC:399	ALB	albumin 
ENSG00000163632.15	ENSG00000163632	C3orf49	HGNC:25190	C3orf49	chromosome 3 open reading frame 49 
ENSG00000163633.13	ENSG00000163633	C4orf36	HGNC:28386	C4orf36	chromosome 4 open reading frame 36 
ENSG00000163634.12	ENSG00000163634	THOC7	HGNC:29874	THOC7	THO complex subunit 7 
ENSG00000163635.21	ENSG00000163635	ATXN7	HGNC:10560	ATXN7	ataxin 7 
ENSG00000163636.12	ENSG00000163636	PSMD6	HGNC:9564	PSMD6	"proteasome 26S subunit, non-ATPase 6 "
ENSG00000163637.14	ENSG00000163637	PRICKLE2	HGNC:20340	PRICKLE2	prickle planar cell polarity protein 2 
ENSG00000163638.13	ENSG00000163638	ADAMTS9	HGNC:13202	ADAMTS9	ADAM metallopeptidase with thrombospondin type 1 motif 9 
ENSG00000163644.16	ENSG00000163644	PPM1K	HGNC:25415	PPM1K	"protein phosphatase, Mg2+/Mn2+ dependent 1K "
ENSG00000163655.17	ENSG00000163655	GMPS	HGNC:4378	GMPS	guanine monophosphate synthase 
ENSG00000163659.14	ENSG00000163659	TIPARP	HGNC:23696	TIPARP	TCDD inducible poly(ADP-ribose) polymerase 
ENSG00000163660.13	ENSG00000163660	CCNL1	HGNC:20569	CCNL1	cyclin L1 
ENSG00000163661.5	ENSG00000163661	PTX3	HGNC:9692	PTX3	pentraxin 3 
ENSG00000163666.11	ENSG00000163666	HESX1	HGNC:4877	HESX1	HESX homeobox 1 
ENSG00000163673.9	ENSG00000163673	DCLK3	HGNC:19005	DCLK3	doublecortin like kinase 3 
