ko.id	ko.desc	ko.sym	ko.ec	path.id	path.desc	path.type	b.id	b.desc	a.id	a.desc
K12508	feruloyl-CoA synthase	fcs	6.2.1.34	99980	Enzymes with EC numbers	notIncPathBrite	9191	Unclassified: metabolism	9190	Not Included in Pathway or Brite
K12509	pilus assembly protein RcpB	rcpB		map03070	Bacterial secretion system	KEGG_pathway	9131	Membrane transport	9130	Environmental Information Processing
K12510	tight adherence protein B	tadB		map03070	Bacterial secretion system	KEGG_pathway	9131	Membrane transport	9130	Environmental Information Processing
K12511	tight adherence protein C	tadC		map03070	Bacterial secretion system	KEGG_pathway	9131	Membrane transport	9130	Environmental Information Processing
K12512	tight adherence protein D	tadD		map03070	Bacterial secretion system	KEGG_pathway	9131	Membrane transport	9130	Environmental Information Processing
K12513	tight adherence protein E	tadE		map03070	Bacterial secretion system	KEGG_pathway	9131	Membrane transport	9130	Environmental Information Processing
K12514	tight adherence protein F	tadF		map03070	Bacterial secretion system	KEGG_pathway	9131	Membrane transport	9130	Environmental Information Processing
K12515	tight adherence protein G	tadG		map03070	Bacterial secretion system	KEGG_pathway	9131	Membrane transport	9130	Environmental Information Processing
K12516	putative surface-exposed virulence protein	bigA		map03070	Bacterial secretion system	KEGG_pathway	9131	Membrane transport	9130	Environmental Information Processing
K12517	major pilin subunit PapA	papA		map04514	Cell adhesion molecules	KEGG_pathway	9133	Signaling molecules and interaction	9130	Environmental Information Processing
K12518	outer membrane usher protein PapC	papC		map04514	Cell adhesion molecules	KEGG_pathway	9133	Signaling molecules and interaction	9130	Environmental Information Processing
K12519	chaperone protein PapD	papD		map04514	Cell adhesion molecules	KEGG_pathway	9133	Signaling molecules and interaction	9130	Environmental Information Processing
K12520	minor pilin subunit PapE	papE		map04514	Cell adhesion molecules	KEGG_pathway	9133	Signaling molecules and interaction	9130	Environmental Information Processing
K12521	minor pilin subunit PapF	papF		map04514	Cell adhesion molecules	KEGG_pathway	9133	Signaling molecules and interaction	9130	Environmental Information Processing
K12522	adhesin PapG	papG		map04514	Cell adhesion molecules	KEGG_pathway	9133	Signaling molecules and interaction	9130	Environmental Information Processing
K12523	minor pilin subunit PapK	papK		map04514	Cell adhesion molecules	KEGG_pathway	9133	Signaling molecules and interaction	9130	Environmental Information Processing
K12524	bifunctional aspartokinase / homoserine dehydrogenase 1	thrA	2.7.2.4 | 1.1.1.3	map00260	Glycine, serine and threonine metabolism	KEGG_pathway	9105	Amino acid metabolism	9100	Metabolism
K12525	bifunctional aspartokinase / homoserine dehydrogenase 2	metL	2.7.2.4 | 1.1.1.3	map00260	Glycine, serine and threonine metabolism	KEGG_pathway	9105	Amino acid metabolism	9100	Metabolism
K12526	bifunctional diaminopimelate decarboxylase / aspartate kinase	lysAC	4.1.1.20 | 2.7.2.4	map00470	D-Amino acid metabolism	KEGG_pathway	9106	Metabolism of other amino acids	9100	Metabolism
K12527	putative selenate reductase	ygfK	1.97.1.9	map00450	Selenocompound metabolism	KEGG_pathway	9106	Metabolism of other amino acids	9100	Metabolism
K12528	putative selenate reductase molybdopterin-binding subunit	xdhD		map00450	Selenocompound metabolism	KEGG_pathway	9106	Metabolism of other amino acids	9100	Metabolism
K12529	putative selenate reductase FAD-binding subunit	ygfM		map00450	Selenocompound metabolism	KEGG_pathway	9106	Metabolism of other amino acids	9100	Metabolism
K12530	ATP-binding cassette, subfamily B, bacterial RtxB	rtxB, fitA		ko02044	Secretion system	KEGG_BRITE	9183	Protein families: signaling and cellular processes	9180	Brite Hierarchies
K12531	ATP-binding cassette, subfamily B, bacterial RtxE	rtxE, fitC		ko02044	Secretion system	KEGG_BRITE	9183	Protein families: signaling and cellular processes	9180	Brite Hierarchies
K12532	membrane fusion protein, RTX toxin transport system	rtxD, fitB		ko02044	Secretion system	KEGG_BRITE	9183	Protein families: signaling and cellular processes	9180	Brite Hierarchies
K12536	ATP-binding cassette, subfamily C, type I secretion system permease/ATPase	hasD, prtD, aprD, rsaD, prsD, eexD		ko02044	Secretion system	KEGG_BRITE	9183	Protein families: signaling and cellular processes	9180	Brite Hierarchies
K12537	membrane fusion protein, type I secretion system	hasE, prtE, rsaE, prsE, eexE		ko02044	Secretion system	KEGG_BRITE	9183	Protein families: signaling and cellular processes	9180	Brite Hierarchies
K12538	outer membrane protein, type I secretion system	hasF, prtF		ko02044	Secretion system	KEGG_BRITE	9183	Protein families: signaling and cellular processes	9180	Brite Hierarchies
K12541	ATP-binding cassette, subfamily C, bacterial LapB	lapB		ko02044	Secretion system	KEGG_BRITE	9183	Protein families: signaling and cellular processes	9180	Brite Hierarchies
K12542	membrane fusion protein, adhesin transport system	lapC		ko02044	Secretion system	KEGG_BRITE	9183	Protein families: signaling and cellular processes	9180	Brite Hierarchies
K12543	outer membrane protein, adhesin transport system	lapE		ko02044	Secretion system	KEGG_BRITE	9183	Protein families: signaling and cellular processes	9180	Brite Hierarchies
K12544	S-layer protein	rsaA		99992	Structural proteins	notIncPathBrite	9193	Unclassified: signaling and cellular processes	9190	Not Included in Pathway or Brite
K12545	heme acquisition protein HasA	hasA		ko02000	Transporters	KEGG_BRITE	9183	Protein families: signaling and cellular processes	9180	Brite Hierarchies
K12546	putative nodulation protein	nodO		99995	Signaling proteins	notIncPathBrite	9193	Unclassified: signaling and cellular processes	9190	Not Included in Pathway or Brite
K12547	polysaccharidase protein	plyA		99986	Glycan metabolism	notIncPathBrite	9191	Unclassified: metabolism	9190	Not Included in Pathway or Brite
K12548	autoaggregation protein RapA/B/C	rap		99993	Cell motility	notIncPathBrite	9193	Unclassified: signaling and cellular processes	9190	Not Included in Pathway or Brite
K12549	surface adhesion protein	lapA		99993	Cell motility	notIncPathBrite	9193	Unclassified: signaling and cellular processes	9190	Not Included in Pathway or Brite
K12550	lactoperoxidase	LPO	1.11.1.7	map04970	Salivary secretion	KEGG_pathway	9154	Digestive system	9150	Organismal Systems
K12551	monofunctional glycosyltransferase	sgtA	2.4.99.28	map00550	Peptidoglycan biosynthesis	KEGG_pathway	9107	Glycan biosynthesis and metabolism	9100	Metabolism
K12552	penicillin-binding protein 1	pbpA	3.4.-.-	map00550	Peptidoglycan biosynthesis	KEGG_pathway	9107	Glycan biosynthesis and metabolism	9100	Metabolism
K12553	penicillin-binding protein 3	pbp3	3.4.-.-	map00550	Peptidoglycan biosynthesis	KEGG_pathway	9107	Glycan biosynthesis and metabolism	9100	Metabolism
K12554	alanine adding enzyme	murN	2.3.2.-	map00550	Peptidoglycan biosynthesis	KEGG_pathway	9107	Glycan biosynthesis and metabolism	9100	Metabolism
K12555	penicillin-binding protein 2A	pbp2A	2.4.99.28 | 3.4.16.4	map00550	Peptidoglycan biosynthesis	KEGG_pathway	9107	Glycan biosynthesis and metabolism	9100	Metabolism
K12556	penicillin-binding protein 2X	pbp2X		map00550	Peptidoglycan biosynthesis	KEGG_pathway	9107	Glycan biosynthesis and metabolism	9100	Metabolism
K12557	myosin-binding protein C, slow-type	MYBPC1		map04820	Cytoskeleton in muscle cells	KEGG_pathway	9142	Cell motility	9140	Cellular Processes
K12558	myosin-binding protein C, fast-type	MYBPC2		map04820	Cytoskeleton in muscle cells	KEGG_pathway	9142	Cell motility	9140	Cellular Processes
K12559	myosin X	MYO10		map04814	Motor proteins	KEGG_pathway	9142	Cell motility	9140	Cellular Processes
K12560	low affinity immunoglobulin gamma Fc receptor II-b	FCGR2B, CD32		map04666	Fc gamma R-mediated phagocytosis	KEGG_pathway	9151	Immune system	9150	Organismal Systems
K12561	myristoylated alanine-rich C-kinase substrate	MARCKS		map04666	Fc gamma R-mediated phagocytosis	KEGG_pathway	9151	Immune system	9150	Organismal Systems
K12562	amphiphysin	AMPH		map04144	Endocytosis	KEGG_pathway	9141	Transport and catabolism	9140	Cellular Processes
K12563	delta-sarcoglycan	SGCD		map04820	Cytoskeleton in muscle cells	KEGG_pathway	9142	Cell motility	9140	Cellular Processes
K12564	gamma-sarcoglycan	SGCG		map04820	Cytoskeleton in muscle cells	KEGG_pathway	9142	Cell motility	9140	Cellular Processes
K12565	alpha-sarcoglycan	SGCA		map04820	Cytoskeleton in muscle cells	KEGG_pathway	9142	Cell motility	9140	Cellular Processes
K12566	beta-sarcoglycan	SGCB		map04820	Cytoskeleton in muscle cells	KEGG_pathway	9142	Cell motility	9140	Cellular Processes
K12567	titin	TTN	2.7.11.1	map04820	Cytoskeleton in muscle cells	KEGG_pathway	9142	Cell motility	9140	Cellular Processes
K12568	myosin-binding protein C, cardiac-type	MYBPC3		map04820	Cytoskeleton in muscle cells	KEGG_pathway	9142	Cell motility	9140	Cellular Processes
K12569	emerin	EMD		map04820	Cytoskeleton in muscle cells	KEGG_pathway	9142	Cell motility	9140	Cellular Processes
K12570	streptomycin 6-kinase	aphD, strA	2.7.1.72	ko01504	Antimicrobial resistance genes	KEGG_BRITE	9183	Protein families: signaling and cellular processes	9180	Brite Hierarchies
K12571	PAB-dependent poly(A)-specific ribonuclease subunit 2	PAN2	3.1.13.4	map03018	RNA degradation	KEGG_pathway	9123	Folding, sorting and degradation	9120	Genetic Information Processing
K12572	PAB-dependent poly(A)-specific ribonuclease subunit 3	PAN3		map03018	RNA degradation	KEGG_pathway	9123	Folding, sorting and degradation	9120	Genetic Information Processing
K12573	ribonuclease R	rnr, vacB	3.1.13.1	map03018	RNA degradation	KEGG_pathway	9123	Folding, sorting and degradation	9120	Genetic Information Processing
K12574	ribonuclease J	rnj	3.1.-.-	map03018	RNA degradation	KEGG_pathway	9123	Folding, sorting and degradation	9120	Genetic Information Processing
K12575	kinetochore protein SLK19	SLK19		map04111	Cell cycle - yeast	KEGG_pathway	9143	Cell growth and death	9140	Cellular Processes
K12576	sporulation-specific protein 12	SPO12		map04111	Cell cycle - yeast	KEGG_pathway	9143	Cell growth and death	9140	Cellular Processes
K12577	DNA replication fork-blocking protein FOB1	FOB1		map04111	Cell cycle - yeast	KEGG_pathway	9143	Cell growth and death	9140	Cellular Processes
K12578	DNA damage checkpoint protein LCD1	LCD1, ddc2		map04111	Cell cycle - yeast	KEGG_pathway	9143	Cell growth and death	9140	Cellular Processes
K12579	interferon-stimulated gene 20 kDa protein	ISG20	3.1.13.1	map03018	RNA degradation	KEGG_pathway	9123	Folding, sorting and degradation	9120	Genetic Information Processing
K12580	CCR4-NOT transcription complex subunit 3	CNOT3, NOT3		map03018	RNA degradation	KEGG_pathway	9123	Folding, sorting and degradation	9120	Genetic Information Processing
K12581	CCR4-NOT transcription complex subunit 7/8	CNOT7_8, CAF1, POP2		map03018	RNA degradation	KEGG_pathway	9123	Folding, sorting and degradation	9120	Genetic Information Processing
K12582	dTDP-N-acetylfucosamine:lipid II N-acetylfucosaminyltransferase	wecF, rffT	2.4.1.325	map00543	Exopolysaccharide biosynthesis	KEGG_pathway	9107	Glycan biosynthesis and metabolism	9100	Metabolism
K12583	phosphatidylinositol alpha 1,6-mannosyltransferase	mgtA	2.4.1.-	ko01504	Antimicrobial resistance genes	KEGG_BRITE	9183	Protein families: signaling and cellular processes	9180	Brite Hierarchies
K12584	m7GpppX diphosphatase	DCPS, DCS	3.6.1.59	ko03019	Messenger RNA biogenesis	KEGG_BRITE	9182	Protein families: genetic information processing	9180	Brite Hierarchies
K12585	exosome complex exonuclease DIS3/RRP44	DIS3, RRP44	3.1.13.-	ko03019	Messenger RNA biogenesis	KEGG_BRITE	9182	Protein families: genetic information processing	9180	Brite Hierarchies
K12586	exosome complex component RRP43	RRP43, EXOSC8, OIP2		ko03019	Messenger RNA biogenesis	KEGG_BRITE	9182	Protein families: genetic information processing	9180	Brite Hierarchies
K12587	exosome complex component MTR3	MTR3, EXOSC6		ko03019	Messenger RNA biogenesis	KEGG_BRITE	9182	Protein families: genetic information processing	9180	Brite Hierarchies
K12589	exosome complex component RRP42	RRP42, EXOSC7		ko03019	Messenger RNA biogenesis	KEGG_BRITE	9182	Protein families: genetic information processing	9180	Brite Hierarchies
K12590	exosome complex component RRP46	RRP46, EXOSC5		ko03019	Messenger RNA biogenesis	KEGG_BRITE	9182	Protein families: genetic information processing	9180	Brite Hierarchies
K12591	exosome complex exonuclease RRP6	RRP6, EXOSC10	3.1.13.-	ko03019	Messenger RNA biogenesis	KEGG_BRITE	9182	Protein families: genetic information processing	9180	Brite Hierarchies
K12592	exosome complex protein LRP1	C1D, LRP1		ko03019	Messenger RNA biogenesis	KEGG_BRITE	9182	Protein families: genetic information processing	9180	Brite Hierarchies
K12593	M-phase phosphoprotein 6, animal type	MPHOSPH6, MPP6		ko03019	Messenger RNA biogenesis	KEGG_BRITE	9182	Protein families: genetic information processing	9180	Brite Hierarchies
K12594	M-phase phosphoprotein 6, fungi type	MPP6		ko03019	Messenger RNA biogenesis	KEGG_BRITE	9182	Protein families: genetic information processing	9180	Brite Hierarchies
K12595	superkiller protein 7	SKI7		map03015	mRNA surveillance pathway	KEGG_pathway	9122	Translation	9120	Genetic Information Processing
K12596	poly(A) RNA polymerase	TRF5		ko03019	Messenger RNA biogenesis	KEGG_BRITE	9182	Protein families: genetic information processing	9180	Brite Hierarchies
K12597	protein AIR1/2	AIR1_2		map03018	RNA degradation	KEGG_pathway	9123	Folding, sorting and degradation	9120	Genetic Information Processing
K12598	ATP-dependent RNA helicase DOB1	MTR4, SKIV2L2	5.6.2.6	ko03009	Ribosome biogenesis	KEGG_BRITE	9182	Protein families: genetic information processing	9180	Brite Hierarchies
K12599	antiviral helicase SKI2	SKI2, SKIV2L	5.6.2.6	map03018	RNA degradation	KEGG_pathway	9123	Folding, sorting and degradation	9120	Genetic Information Processing
K12600	superkiller protein 3	SKI3, TTC37		map03018	RNA degradation	KEGG_pathway	9123	Folding, sorting and degradation	9120	Genetic Information Processing
K12601	superkiller protein 8	SKI8		map03018	RNA degradation	KEGG_pathway	9123	Folding, sorting and degradation	9120	Genetic Information Processing
K12602	WD repeat-containing protein 61	WDR61, REC14, SKI8		map03018	RNA degradation	KEGG_pathway	9123	Folding, sorting and degradation	9120	Genetic Information Processing
K12603	CCR4-NOT transcription complex subunit 6	CNOT6, CCR4	3.1.13.4	map03018	RNA degradation	KEGG_pathway	9123	Folding, sorting and degradation	9120	Genetic Information Processing
K12604	CCR4-NOT transcription complex subunit 1	CNOT1, NOT1		map03018	RNA degradation	KEGG_pathway	9123	Folding, sorting and degradation	9120	Genetic Information Processing
K12605	CCR4-NOT transcription complex subunit 2	CNOT2, NOT2		map03018	RNA degradation	KEGG_pathway	9123	Folding, sorting and degradation	9120	Genetic Information Processing
K12606	CCR4-NOT transcription complex subunit 9	RCD1, CNOT9, CAF40		map03018	RNA degradation	KEGG_pathway	9123	Folding, sorting and degradation	9120	Genetic Information Processing
K12607	CCR4-NOT transcription complex subunit 10	CNOT10		map03018	RNA degradation	KEGG_pathway	9123	Folding, sorting and degradation	9120	Genetic Information Processing
K12608	CCR4-NOT complex subunit CAF16	CAF16		map03018	RNA degradation	KEGG_pathway	9123	Folding, sorting and degradation	9120	Genetic Information Processing
K12609	CCR4-NOT transcriptional complex subunit CAF120	CAF120		map03018	RNA degradation	KEGG_pathway	9123	Folding, sorting and degradation	9120	Genetic Information Processing
K12610	mRNA-decapping enzyme 1A	DCP1A	3.-.-.-	map03018	RNA degradation	KEGG_pathway	9123	Folding, sorting and degradation	9120	Genetic Information Processing
K12611	mRNA-decapping enzyme 1B	DCP1B	3.-.-.-	map03018	RNA degradation	KEGG_pathway	9123	Folding, sorting and degradation	9120	Genetic Information Processing
K12612	mRNA-decapping enzyme subunit 1	DCP1		map03018	RNA degradation	KEGG_pathway	9123	Folding, sorting and degradation	9120	Genetic Information Processing
K12613	mRNA-decapping enzyme subunit 2	DCP2	3.6.1.62	map03018	RNA degradation	KEGG_pathway	9123	Folding, sorting and degradation	9120	Genetic Information Processing
K12614	ATP-dependent RNA helicase DDX6/DHH1	DDX6, RCK, DHH1	5.6.2.7	map03018	RNA degradation	KEGG_pathway	9123	Folding, sorting and degradation	9120	Genetic Information Processing
K12615	enhancer of mRNA-decapping protein 3	EDC3		map03018	RNA degradation	KEGG_pathway	9123	Folding, sorting and degradation	9120	Genetic Information Processing
K12616	enhancer of mRNA-decapping protein 4	EDC4		map03018	RNA degradation	KEGG_pathway	9123	Folding, sorting and degradation	9120	Genetic Information Processing
K12617	DNA topoisomerase 2-associated protein PAT1	PATL1, PAT1		map03018	RNA degradation	KEGG_pathway	9123	Folding, sorting and degradation	9120	Genetic Information Processing
K12618	5'-3' exoribonuclease 1	XRN1, SEP1, KEM1	3.1.13.-	map03018	RNA degradation	KEGG_pathway	9123	Folding, sorting and degradation	9120	Genetic Information Processing
K12619	5'-3' exoribonuclease 2	XRN2, RAT1	3.1.13.-	map03018	RNA degradation	KEGG_pathway	9123	Folding, sorting and degradation	9120	Genetic Information Processing
K12620	U6 snRNA-associated Sm-like protein LSm1	LSM1		map03018	RNA degradation	KEGG_pathway	9123	Folding, sorting and degradation	9120	Genetic Information Processing
K12621	U6 snRNA-associated Sm-like protein LSm2	LSM2		map03018	RNA degradation	KEGG_pathway	9123	Folding, sorting and degradation	9120	Genetic Information Processing
K12622	U6 snRNA-associated Sm-like protein LSm3	LSM3		map03018	RNA degradation	KEGG_pathway	9123	Folding, sorting and degradation	9120	Genetic Information Processing
K12623	U6 snRNA-associated Sm-like protein LSm4	LSM4		map03018	RNA degradation	KEGG_pathway	9123	Folding, sorting and degradation	9120	Genetic Information Processing
K12624	U6 snRNA-associated Sm-like protein LSm5	LSM5		map03018	RNA degradation	KEGG_pathway	9123	Folding, sorting and degradation	9120	Genetic Information Processing
K12625	U6 snRNA-associated Sm-like protein LSm6	LSM6		map03018	RNA degradation	KEGG_pathway	9123	Folding, sorting and degradation	9120	Genetic Information Processing
