entity	from	gene	desc	ncg.bst	diff.btw	diff.win	qval0.0	qval0.1	qval0.2	qval0.3	qval0.4	qval0.5
ENSG00000146701	0.3	MDH2	malate dehydrogenase 2 	n/a	0.708555513420445	0.757241657062659	1.1389659186902e-11	1.21703536460376e-06	0.0125506044087194	0.112131748674077	0.170261549036932	0.21085868166506
ENSG00000146828	0.3	SLC12A9	solute carrier family 12 member 9 	n/a	0.544449782444188	0.73999509531448	7.8329024519263e-13	2.46464924855668e-06	0.0479018346751778	0.138116681803718	0.201513878081032	0.230549984464786
ENSG00000146872	0.3	TLK2	tousled like kinase 2 	n/a	0.481129483719919	0.574241560093595	1.00866549508145e-15	1.23612129202498e-07	0.0369076853435187	0.132164286579284	0.198647810636605	0.221999009911774
ENSG00000147036	0.3	LANCL3	LanC like family member 3 	n/a	-1.00257731146072	1.50579427099082	5.80474042637156e-09	4.75861078219902e-05	0.00978885268417461	0.0504614543944456	0.111187570385324	0.184401045195117
ENSG00000147041	0.3	SYTL5	synaptotagmin like 5 	n/a	1.19526194355226	3.52271405168536	0.00685290750397693	0.0112702252214782	0.0372479170955326	0.103531615308467	0.158664516366622	0.205629723372006
ENSG00000147044	0.3	CASK	calcium/calmodulin dependent serine protein kinase 	n/a	0.590308309021744	0.795552530787966	1.52016255382579e-12	7.89138185109065e-07	0.0205962934190299	0.124135504129436	0.183808118286077	0.215357147936301
ENSG00000147099	0.3	HDAC8	histone deacetylase 8 	n/a	0.559002792110505	0.467672596775723	7.16886131419024e-25	4.7328458934934e-12	0.0112281757789449	0.11928495508003	0.176504975216573	0.209416512825968
ENSG00000147123	0.3	NDUFB11	NADH:ubiquinone oxidoreductase subunit B11 	n/a	0.782802200594261	0.855421035287355	1.70420108694762e-14	1.02429058132116e-08	0.000986249734501474	0.0833750552682094	0.13961851476424	0.193924028379845
ENSG00000147140	0.3	NONO	non-POU domain containing octamer binding 	n/a	0.690352533351403	0.537790120411539	5.13887045662838e-27	1.44994511861574e-15	2.69314961044662e-05	0.0791813741208023	0.134834146878588	0.189120922109465
ENSG00000147144	0.3	CCDC120	coiled-coil domain containing 120 	n/a	0.625584530954254	0.921329876766243	3.17246758361413e-14	5.89128648482083e-09	0.000317830993315958	0.0674510177465674	0.128531005021581	0.171962116560864
ENSG00000147166	0.3	ITGB1BP2	integrin subunit beta 1 binding protein 2 	n/a	0.822106364939275	1.32786497489253	0.00024696270774757	0.00198589328256767	0.0480113715036552	0.148273778630558	0.197862086181454	0.246645419389702
ENSG00000147224	0.3	PRPS1	phosphoribosyl pyrophosphate synthetase 1 	n/a	0.755867702799437	0.845913334495471	7.75403075075769e-12	8.4969750798688e-07	0.0107698493585876	0.108590907243649	0.166895723977688	0.209169521933473
ENSG00000147231	0.3	RADX	"RPA1 related single stranded DNA binding protein, X-linked "	n/a	-0.970242568241074	1.53541813022844	7.42785909839818e-08	0.00011487394273086	0.0176680071755432	0.0652636867877942	0.139964598451552	0.194489777779785
ENSG00000147383	0.3	NSDHL	NAD(P) dependent 3-beta-hydroxysteroid dehydrogenase NSDHL 	n/a	0.645874249586822	0.783539580561897	2.51218115467452e-14	8.93336002045679e-08	0.00904519530415186	0.109446329798419	0.16476771670571	0.208134027008483
ENSG00000147465	0.3	STAR	steroidogenic acute regulatory protein 	n/a	-0.885123641839392	1.79646771388729	0.000591478420166504	0.00181145738444909	0.0360655432262817	0.0855158537963032	0.167410548984334	0.224939208763908
ENSG00000147649	0.3	MTDH	metadherin 	n/a	0.705337380728627	0.890228134767629	4.45282492020278e-17	6.09567869110761e-11	3.73276283836146e-05	0.0542557889374774	0.118435274208653	0.156467591262515
ENSG00000147677	0.3	EIF3H	eukaryotic translation initiation factor 3 subunit H 	n/a	0.667527619439242	0.844955618451225	4.38623279391217e-15	2.33143860460495e-09	0.000432414838861774	0.0776367853356184	0.135521119782842	0.185015049655535
ENSG00000147679	0.3	UTP23	UTP23 small subunit processome component 	n/a	0.56635674732231	0.827149492368517	4.53397352764445e-13	4.21196212884675e-08	0.00171693797021226	0.0868955263794892	0.144621237566264	0.200000042326163
ENSG00000147789	0.3	ZNF7	zinc finger protein 7 	n/a	0.487460148722113	0.668929798474348	5.55018660166108e-14	2.25958919173132e-07	0.0232135041045856	0.126866533563103	0.185074138280993	0.217338604164801
ENSG00000147853	0.3	AK3	adenylate kinase 3 	n/a	-0.561439189190927	0.947670507071624	3.36563397349724e-11	0.000725357367517752	0.0400837882471198	0.115944483388421	0.205704084062023	0.250011713098782
ENSG00000147872	0.3	PLIN2	perilipin 2 	n/a	-0.785393939507106	1.51843636974576	1.49434521358059e-07	0.000732815871216055	0.030297770397324	0.0917472589823547	0.175706418819515	0.234072268163705
ENSG00000147955	0.3	SIGMAR1	sigma non-opioid intracellular receptor 1 	n/a	0.573320839747125	0.76992553358108	5.16137478023597e-13	3.69126330599281e-07	0.0140090293225775	0.115765476536391	0.173680863198272	0.21150053581041
ENSG00000147996	0.3	ZNG1E	Zn regulated GTPase metalloprotein activator 1E 	n/a	0.754525711302993	1.06917587697905	1.49142320884465e-11	1.65776738357294e-07	0.0012310628927843	0.0830550729772838	0.138136083411916	0.191102825663188
ENSG00000148110	0.3	MFSD14B	major facilitator superfamily domain containing 14B 	n/a	0.540888026137406	0.561268370927493	2.22657188375389e-18	1.00929091172591e-08	0.0289736523987611	0.129819407836301	0.191150271905321	0.217283654379564
ENSG00000148229	0.3	POLE3	"DNA polymerase epsilon 3, accessory subunit "	n/a	0.689102328312359	0.573073818621808	4.81519918157175e-21	3.1420514427305e-12	0.000159662853766323	0.080443235142594	0.136525634682866	0.19096320772385
ENSG00000148334	0.3	PTGES2	prostaglandin E synthase 2 	n/a	0.710576255972281	0.923175595485639	1.14326612877366e-11	1.03988606200855e-06	0.0105750518321125	0.107333196636707	0.166440236849601	0.20925929287952
ENSG00000148335	0.3	NTMT1	N-terminal Xaa-Pro-Lys N-methyltransferase 1 	n/a	0.734888632008149	0.924306999551529	5.80899136559924e-12	3.8103474473257e-07	0.0052869105998215	0.0989098661348299	0.155090732082739	0.20483096272546
ENSG00000148339	0.3	SLC25A25	solute carrier family 25 member 25 	n/a	-0.880321811216101	1.36118068741213	1.12021557853107e-10	2.78425094319837e-05	0.0135372885068764	0.053330948951771	0.119008297268465	0.186988985413379
ENSG00000148356	0.3	LRSAM1	leucine rich repeat and sterile alpha motif containing 1 	n/a	0.622794662339189	0.657878971604743	5.21062375930816e-18	2.54471176336185e-09	0.0074888677291085	0.111514958622174	0.167534917579241	0.207833373260486
ENSG00000148408	0.3	CACNA1B	calcium voltage-gated channel subunit alpha1 B 	n/a	0.987229086830574	2.8768810222614	0.00109316011755318	0.00261005234697469	0.0145432197197962	0.0702172797821133	0.129412940692431	0.179442997922502
ENSG00000148795	0.3	CYP17A1	cytochrome P450 family 17 subfamily A member 1 	n/a	-0.9543591288179	1.66697139432948	2.83976862357159e-07	9.4135477852368e-05	0.0121687345922325	0.0566005078670071	0.115440866000449	0.186822761783484
ENSG00000148925	0.3	BTBD10	BTB domain containing 10 	n/a	0.569713723239201	0.593766803303935	4.32538446818058e-19	1.76947344874471e-09	0.0132640924018118	0.118447623858544	0.178252228237662	0.211047575909943
ENSG00000148985	0.3	PGAP2	post-GPI attachment to proteins 2 	n/a	0.652428509163441	0.728494690187821	1.48165443863378e-16	2.30599706472245e-09	0.00197168090741156	0.0898836387846395	0.148624607912688	0.20260954489253
ENSG00000149136	0.3	SSRP1	structure specific recognition protein 1 	n/a	0.561141013048139	0.680710583371114	1.17103122877495e-14	1.17616880129789e-07	0.017477092162438	0.121730754988953	0.179042136957444	0.212637258299654
ENSG00000149177	0.3	PTPRJ	protein tyrosine phosphatase receptor type J 	n/a	0.71522035156122	0.900422293570986	3.36057715918609e-15	1.54444033390988e-09	0.000265183356605107	0.0723977771275303	0.132518469562457	0.178807073337998
ENSG00000149179	0.3	CSTPP1	centriolar satellite-associated tubulin polyglutamylase complex regulator 1 	n/a	0.713778744111733	0.687461741521199	2.58495944976251e-18	3.45625849371558e-10	0.00137983661229281	0.0893184435505917	0.14531219647999	0.203752819101352
ENSG00000149212	0.3	SESN3	sestrin 3 	n/a	-0.784259373050356	1.34261944465115	5.80810013995454e-08	0.000507881491190204	0.0286092006366097	0.0884695506529882	0.170827236114909	0.230567286835654
ENSG00000149262	0.3	INTS4	integrator complex subunit 4 	n/a	0.502753110442802	0.563267842062597	3.30373099102532e-13	2.67739996649125e-07	0.0160421973026318	0.122115901919895	0.181119129492072	0.211475954369057
ENSG00000149476	0.3	TKFC	triokinase and FMN cyclase 	n/a	0.672843257592379	0.804449029633287	2.5085131310545e-13	2.15509617249727e-07	0.0103858637998434	0.111746582705805	0.170215019309424	0.20932383182492
ENSG00000149480	0.3	MTA2	metastasis associated 1 family member 2 	n/a	0.507559982550796	0.614165174576769	2.2138803789762e-16	1.2877048382885e-07	0.0460362661604838	0.135165106941451	0.201192051112078	0.226912128104491
ENSG00000149541	0.3	B3GAT3	"beta-1,3-glucuronyltransferase 3 "	n/a	0.820014959682865	0.958394680623886	5.75604930499125e-16	4.95919395105158e-10	0.000128560652151277	0.063700376426267	0.127567579727958	0.1679196780106
ENSG00000149564	0.3	ESAM	endothelial cell adhesion molecule 	n/a	-0.769225277447266	1.30561215936728	5.33553889205063e-10	0.000151891629705262	0.0228469749277361	0.078035468880946	0.157254736763295	0.221797856351103
ENSG00000149582	0.3	TMEM25	transmembrane protein 25 	n/a	0.654678961092643	1.17084130826074	1.17182079514311e-09	4.12181773418424e-06	0.0076159113736788	0.0988883325614822	0.157774526937558	0.208012984629493
ENSG00000149600	0.3	COMMD7	COMM domain containing 7 	n/a	0.705614289939344	0.695326951096916	4.31756015040146e-21	2.73227906285978e-12	9.11280648812491e-05	0.0756738171053224	0.132723870160084	0.181880972869947
ENSG00000149639	0.3	MTCL2	microtubule crosslinking factor 2 	n/a	0.708162915896597	0.651706134253078	2.32361652939786e-21	6.61317791488015e-13	3.40359650239695e-05	0.0704088044268856	0.129879632114768	0.174061961847315
ENSG00000149658	0.3	YTHDF1	YTH N6-methyladenosine RNA binding protein F1 	n/a	0.741366010390256	0.535903830900055	3.12122345352614e-27	3.85417883423894e-17	3.64961075550272e-07	0.053710476293882	0.117876625717293	0.153617425314625
ENSG00000149761	0.3	NUDT22	nudix hydrolase 22 	n/a	0.759572344807276	0.996705710312932	9.17423820377492e-12	4.8653708528356e-07	0.00482354341935174	0.0938459554552091	0.151602620900803	0.204121458042281
ENSG00000149782	0.3	PLCB3	phospholipase C beta 3 	n/a	0.74140249769434	0.855044044035078	7.0966243198003e-16	9.9002459952791e-10	0.000311500995568147	0.0769040697866932	0.134052377866449	0.183772380036589
ENSG00000149792	0.3	MRPL49	mitochondrial ribosomal protein L49 	n/a	0.670011349448782	0.639359245564245	1.9085099382249e-22	4.93632881628741e-13	9.26665195180289e-05	0.0796776254103544	0.135751311316248	0.189597024176106
ENSG00000149932	0.3	TMEM219	transmembrane protein 219 	n/a	0.596369506532827	0.688143274276061	1.9242064455869e-15	1.03989770146444e-07	0.0239940649174354	0.126865183334092	0.186940975559326	0.216129645630615
ENSG00000150394	0.3	CDH8	cadherin 8 	n/a	-0.657429281456279	2.10185330036371	0.000291825508134878	0.00511390996060246	0.0487607202425146	0.130307267663541	0.21780584048821	0.255423078734882
ENSG00000150403	0.3	TMCO3	transmembrane and coiled-coil domains 3 	n/a	0.684107063603962	0.785180907875985	1.98746340170814e-14	3.30283142504149e-08	0.00481777915214983	0.101009330052158	0.157345852023723	0.206165298659934
ENSG00000150527	0.3	MIA2	MIA SH3 domain ER export factor 2 	n/a	0.63172539930313	0.672627124014596	1.28386228047272e-14	5.29073215924677e-08	0.00709961921020942	0.101649636464571	0.156894866125654	0.205310503758699
ENSG00000150687	0.3	PRSS23	serine protease 23 	n/a	0.768371682289194	1.49145862586767	3.17502083904819e-08	4.12840340493899e-06	0.00127306639047252	0.0607796671491314	0.123814727912395	0.164472877331187
ENSG00000150787	0.3	PTS	6-pyruvoyltetrahydropterin synthase 	n/a	0.677548167826647	0.717105400355956	1.0874182039156e-17	2.452501171039e-10	0.000523791657876678	0.0825655752403105	0.138859345756146	0.194895231900331
ENSG00000150990	0.3	DHX37	DEAH-box helicase 37 	n/a	0.594541932627963	0.720881187305491	3.09116097143879e-17	1.92022276458806e-09	0.00254961770863396	0.0947037479635745	0.151698608855045	0.204639189958553
ENSG00000150995	0.3	ITPR1	"inositol 1,4,5-trisphosphate receptor type 1 "	n/a	-0.830648511167581	1.42469895845725	3.09470751145309e-07	0.000749557188053673	0.0307482801759993	0.0928076550922734	0.176426365043375	0.233446677092025
ENSG00000151014	0.3	NOCT	nocturnin 	n/a	0.657825531289081	1.29883489574337	3.20203913671008e-07	9.68315775728301e-05	0.0235900105385482	0.122016977163669	0.17797862074599	0.219481300752907
ENSG00000151025	0.3	GPR158	G protein-coupled receptor 158 	n/a	0.868626810173483	3.06349307147067	0.000579912565659999	0.00165133786944644	0.0112763252219709	0.067225544182641	0.132168727329666	0.177105163858238
ENSG00000151093	0.3	OXSM	"3-oxoacyl-ACP synthase, mitochondrial "	n/a	0.529273790537355	0.60272451264896	8.43402294483117e-16	1.36891353991389e-07	0.0412175984882601	0.133461342799934	0.198301284047387	0.220180720827965
ENSG00000151116	0.3	UEVLD	UEV and lactate/malate dehyrogenase domains 	n/a	0.648053693257866	0.790095179704978	3.68615641847213e-14	5.00723458926121e-08	0.00583972392388739	0.10329809496507	0.162727593009782	0.206818046929056
ENSG00000151239	0.3	TWF1	twinfilin actin binding protein 1 	n/a	0.7322041419828	0.726461484412241	5.64610739367146e-22	1.4642762693249e-13	8.52544554635509e-06	0.0598522965846594	0.123680784140518	0.160162631119319
ENSG00000151247	0.3	EIF4E	eukaryotic translation initiation factor 4E 	n/a	0.631682613618294	0.658713833646872	8.88515807885756e-18	1.12999941431923e-09	0.00318053710636382	0.0968910727373727	0.155958132874896	0.205131336869218
ENSG00000151276	0.3	MAGI1	"membrane associated guanylate kinase, WW and PDZ domain containing 1 "	n/a	-0.742660793537854	0.701272859222072	0	9.71245705747485e-07	0.0167967215493974	0.0577156212769422	0.137936254975594	0.202618466654643
ENSG00000151287	0.3	TEX30	testis expressed 30 	n/a	0.504532509627298	0.828426001780512	2.18139945317076e-10	1.21030916688202e-05	0.0430142032886907	0.136703557456245	0.19661655396171	0.229346246904671
ENSG00000151327	0.3	FAM177A1	family with sequence similarity 177 member A1 	n/a	0.592391727007386	0.672914488631851	1.8762810380435e-17	1.18068349004458e-09	0.00219558957855492	0.0923586522242302	0.149652386724628	0.203775315367824
ENSG00000151366	0.3	NDUFC2	NADH:ubiquinone oxidoreductase subunit C2 	n/a	0.579218423637101	0.921279286763988	4.78662547638424e-08	4.75931684138867e-05	0.0246805891212035	0.123618062960977	0.182259621757686	0.218394073071433
ENSG00000151465	0.3	CDC123	cell division cycle 123 	n/a	0.689513993291079	0.666633458123979	1.9971027601243e-21	6.29366534535253e-13	3.47081020062781e-05	0.0717127828498925	0.130151600501854	0.175050886766765
ENSG00000151474	0.3	FRMD4A	FERM domain containing 4A 	n/a	-0.608354029522252	0.993851530318461	2.90784223773421e-10	0.00119418656595005	0.0402534090983179	0.1181171245757	0.206165429225722	0.251726001225413
ENSG00000151491	0.3	EPS8	"EGFR pathway substrate 8, signaling adaptor "	n/a	-0.648615558965299	1.04786312762708	1.35762532693065e-11	0.000198812740301469	0.0282200328433548	0.0840863293534085	0.169398453819199	0.230753224313978
ENSG00000151503	0.3	NCAPD3	non-SMC condensin II complex subunit D3 	n/a	0.7494615088524	0.756570223805165	1.50114512247869e-19	3.07947937858032e-12	2.24165662968372e-05	0.0621212463113716	0.123255756344719	0.161940644008597
ENSG00000151576	0.3	QTRT2	queuine tRNA-ribosyltransferase accessory subunit 2 	n/a	0.696937227275489	0.561655834676119	4.53275001220399e-30	3.45199839847008e-18	3.5271890088642e-07	0.0540707047918996	0.11799678387099	0.154590153055936
ENSG00000151715	0.3	TMEM45B	transmembrane protein 45B 	n/a	1.10282518342576	2.83952797308005	0.000702998613603218	0.00271001997888687	0.0259440630128782	0.113205911646227	0.168355989683786	0.216582438836177
ENSG00000151748	0.3	SAV1	salvador family WW domain containing protein 1 	n/a	-0.701786528553384	0.581699870968817	0	1.23069440455829e-05	0.0251521565931238	0.0763229848981049	0.162913285355722	0.227298993794079
ENSG00000151778	0.3	SERP2	stress associated endoplasmic reticulum protein family member 2 	n/a	-0.574473412195248	1.37964814553712	3.85102662489877e-06	0.00341236346441371	0.0483913799727236	0.13866497977083	0.219388137145861	0.260237224802246
ENSG00000151881	0.3	TMEM267	transmembrane protein 267 	n/a	0.569816534407044	0.79592741706394	1.26815607086199e-11	5.12225648123703e-06	0.0485978347282947	0.13733440773124	0.201877078662319	0.230374593632904
ENSG00000151893	0.3	CACUL1	CDK2 associated cullin domain 1 	n/a	0.554497359797398	0.591348251194099	1.35182291341269e-17	3.31897926606461e-08	0.0362966497138128	0.132042366852559	0.197198934081616	0.221454724249594
ENSG00000152147	0.3	GEMIN6	gem nuclear organelle associated protein 6 	n/a	0.764278093716834	0.641929572099826	1.92203382436612e-24	7.3414614624856e-15	6.00475892604961e-06	0.0605429979180501	0.126277064636325	0.162208665971542
ENSG00000152240	0.3	HAUS1	HAUS augmin like complex subunit 1 	n/a	0.73814466433842	0.789502929859092	8.58047286885788e-19	5.04745870639094e-12	1.72188039446086e-05	0.0557962796309117	0.119693865313693	0.157245757187719
ENSG00000152315	0.3	KCNK13	potassium two pore domain channel subfamily K member 13 	n/a	0.694071534751217	1.60249347531836	2.39407651580881e-06	3.2311931713432e-05	0.0030429755906837	0.0674247339704502	0.128545398367229	0.177585359199777
ENSG00000152380	0.3	FAM151B	family with sequence similarity 151 member B 	n/a	0.844115794327379	0.994958353815154	1.04434440142208e-14	2.63126947811968e-09	0.000130145481442184	0.052957485490563	0.110810818420446	0.149554381911935
ENSG00000152422	0.3	XRCC4	X-ray repair cross complementing 4 	n/a	0.717507808030581	0.621547901558181	3.01889429031e-23	1.28587086586254e-13	4.99356398631419e-05	0.07527366700891	0.133003493238164	0.179749100877378
